lif_file,regions_file,region_index,region_name,channel_1_region_volume,channel_1_unscaled_region_volume,region_area,Norm_fluoro,Reps,Time,Marker
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series010.zip,5,0001-0160-0421,592182,2322.2825,13437,0.172827454,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series011.zip,1,0001-0083-0264,224150,879.01965,9147,0.096099229,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series011.zip,2,0001-0172-0280,316400,1240.7844,10502,0.118147439,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series011.zip,3,0001-0264-0319,177461,695.9255,6481,0.10737934,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series011.zip,4,0001-0346-0371,94545,370.7647,3322,0.11160888,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series011.zip,5,0001-0430-0420,596483,2339.1492,15073,0.155188032,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series012.zip,1,0001-0383-0383,175920,689.8824,8296,0.083158438,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series012.zip,2,0001-0319-0335,304471,1194.0039,12924,0.09238656,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series012.zip,3,0001-0245-0250,151541,594.27844,8464,0.070212481,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series012.zip,4,0001-0195-0184,13900,54.509804,996,0.054728719,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series012.zip,5,0001-0163-0111,586680,2300.706,14564,0.157972123,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series013.zip,1,0001-0074-0144,194545,762.92163,8339,0.091488383,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series013.zip,2,0001-0185-0156,358955,1407.6667,14063,0.100097184,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series013.zip,3,0001-0279-0186,109270,428.50983,5432,0.078886198,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series013.zip,4,0001-0336-0285,100150,392.74512,5592,0.070233391,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series013.zip,5,0001-0408-0391,624580,2449.3335,13338,0.18363574,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series014.zip,1,0001-0255-0092,302635,1186.804,11161,0.106334916,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series014.zip,2,0001-0315-0177,415282,1628.5569,14713,0.110688296,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series014.zip,3,0001-0378-0264,80210,314.54907,5487,0.057326238,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series014.zip,4,0001-0432-0337,34690,136.03922,2229,0.061031503,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series014.zip,5,0001-0413-0432,557926,2187.9453,16155,0.135434559,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series015.zip,1,0001-0085-0083,234070,917.9216,11447,0.080188836,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series015.zip,2,0001-0173-0129,376935,1478.1765,14679,0.100700082,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series015.zip,3,0001-0274-0193,144910,568.27454,7492,0.075850846,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series015.zip,4,0001-0357-0271,54840,215.05882,2879,0.074699139,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series015.zip,5,0001-0385-0366,604501,2370.5923,15584,0.152117062,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series016.zip,1,0001-0423-0196,181050,710,6591,0.107722652,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series016.zip,2,0001-0355-0230,310755,1218.647,13481,0.090397374,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series016.zip,3,0001-0279-0291,89870,352.43137,5726,0.061549314,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series016.zip,4,0001-0227-0330,8810,34.549023,536,0.064457132,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series016.zip,5,0001-0157-0358,632275,2479.51,15170,0.163448253,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series017.zip,1,0001-0434-0192,129785,508.9608,7196,0.070728293,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series017.zip,2,0001-0376-0242,409525,1605.9803,17298,0.092841964,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series017.zip,3,0001-0286-0312,122450,480.19614,6931,0.069282375,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series017.zip,4,0001-0188-0311,63530,249.13725,3163,0.078766124,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series017.zip,5,0001-0082-0279,592141,2322.1216,15317,0.151604204,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series018.zip,1,0001-0171-0442,173825,681.6667,7221,0.094400595,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series018.zip,2,0001-0217-0368,296465,1162.6078,12781,0.090963759,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series018.zip,3,0001-0269-0291,76010,298.07843,5565,0.05356306,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series018.zip,4,0001-0342-0191,50940,199.76472,3380,0.059101988,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series018.zip,5,0001-0400-0074,584132,2290.7139,13576,0.168732609,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series019.zip,1,0001-0439-0194,218640,857.41174,7148,0.119951279,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series019.zip,2,0001-0349-0201,335930,1317.3726,12721,0.103558887,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series019.zip,3,0002-0240-0221,107721,422.43527,5651,0.074754074,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series019.zip,4,0001-0195-0283,67770,265.7647,3196,0.083155413,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series019.zip,5,0001-0165-0401,655061,2568.8667,13938,0.184306694,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series020.zip,1,0001-0444-0194,14930,58.549023,6819,0.00858616,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series020.zip,2,0001-0389-0227,127440,499.76474,11211,0.04457807,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series020.zip,3,0001-0297-0264,88960,348.8628,5921,0.058919574,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series020.zip,4,0001-0193-0280,76340,299.3726,4278,0.06997957,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-12h/11-10-2018_Acd1_Rep2_12h_Series020.zip,5,0001-0078-0314,589530,2311.8823,12385,0.186667929,Rep2,12h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h_Series001.zip,1,0001-0111-0348,289116,1133.7882,8579,0.13215855,Rep2,24h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h_Series001.zip,2,0001-0174-0308,488855,1917.0786,13314,0.14398968,Rep2,24h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h_Series001.zip,3,0001-0253-0254,127945,501.74512,6553,0.076567239,Rep2,24h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h_Series001.zip,4,0001-0344-0212,32570,127.725494,2311,0.055268496,Rep2,24h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h_Series001.zip,5,0001-0434-0232,848595,3327.8235,14518,0.229220519,Rep2,24h,Acd1-GFP
/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h.lif,/Users/eseolaa/Desktop/sp8/Acd1_GFP/Acd1_assay/PYTHON-ANALYSIS/Acd1_Rep2/Acd1-Rep2-24h/11-10-2018_Acd1_Rep2_24h_Series002.zip,1,0001-0071-0152,399900,1568.2354,11707,0.133957068,Rep2,24h,Acd1-GFP
